ccode,year,outputgap,CAPB,primarybalance,cyclicalcomponent,diffoutputgap,diffCAPB,diffprimarybalance,diffcyclicalcomponent,realGDP_growth,PDebt,FinancialCrisis,EuroCrisis,CovidCrisis,CovidOne,CovidTwo,US_outputgap_instrument,CAB,fiscalbalance,difffiscalbalance,diffCAB,Election,inflation,rGDP,TaxRev
AUT,1995,-0.6568873,-5.7589,-1.616859703,1.313032395,NA,NA,NA,NA,2.632983387,68.3205,0,0,0,0,0,-0.45,-5.7589,-4.445867605,NA,NA,1,2.243366379,242.0667,49.6721029
AUT,1996,-0.6245213,-4.147,-0.436631006,0.849538835,0.032366,1.6119,1.180228697,-0.431671303,2.322381762,68.2596,0,0,0,0,0,-0.23,-4.147,-3.297461165,1.14840644,1.6119,0,1.860971058,247.7542,51.1207791
AUT,1997,-0.959263,-2.0281,0.753671821,0.124693067,-0.3347417,2.1189,1.190302827,-0.928597173,2.071992501,63.4934,0,0,0,0,0,0.42,-2.0281,-1.903406933,1.394054232,2.1189,0,1.305978698,252.9412,49.696318
AUT,1998,-0.002381,-2.6949,0.655304853,0.674356983,0.956882,-0.6668,-0.098366967,0.568433033,3.518783479,63.859,0,0,0,0,0,0.93,-2.6949,-2.020543017,-0.117136085,-0.6668,0,0.922467202,262.0001,49.5280158
AUT,1999,0.9336944,-3.129,0.635707,1.160407571,0.9360754,-0.4341,-0.019597854,0.414502146,3.494557353,66.6905,0,0,0,0,0,1.67,-3.129,-1.968592429,0.051950588,-0.4341,1,0.568993734,271.3177,49.4656282
AUT,2000,1.6803468,-3.3642,0.894346935,1.502043653,0.7466524,-0.2352,0.258639935,0.493839935,3.319984006,66.1242,0,0,0,0,0,1.8,-3.3642,-1.862156347,0.106436082,-0.2352,0,2.344862851,280.4766,48.628286
AUT,2001,0.5044071,-0.9496,2.297049028,0.433353307,-1.1759397,2.4146,1.402702093,-1.011897907,1.259203189,66.729,0,0,0,0,0,-0.78,-0.9496,-0.516246693,1.345909654,2.4146,0,2.650000702,284.0307,50.6941342
AUT,2002,-0.1250785,-1.3098,1.617842199,0.226509792,-0.6294856,-0.3602,-0.679206829,-0.319006829,1.638057111,66.728,0,0,0,0,0,-2.05,-1.3098,-1.083290208,-0.567043515,-0.3602,1,1.81035795,288.7216,49.6731297
AUT,2003,-1.4139055,-0.9791,1.093100728,-0.422041873,-1.288827,0.3307,-0.524741471,-0.855441471,0.937056443,65.8529,0,0,0,0,0,-1.87,-0.9791,-1.401141873,-0.317851664,0.3307,0,1.355553661,291.4398,49.4845694
AUT,2004,-1.0265782,-4.2188,-1.441068027,0.369490574,0.3873273,-3.2397,-2.534168755,0.705531245,2.698407899,65.1894,0,0,0,0,0,-0.49,-4.2188,-3.849309426,-2.448167553,-3.2397,0,2.061206154,299.4111,48.9001283
AUT,2005,-1.0831925,-1.8898,0.58612722,-0.169474472,-0.0566143,2.329,2.027195247,-0.301804753,2.219262955,68.6425,0,0,0,0,0,0.67,-1.8898,-2.059274472,1.790034954,2.329,0,2.299137857,306.1301,48.6471693
AUT,2006,0.2322934,-2.6681,0.5087953,0.518987062,1.3154859,-0.7783,-0.07733192,0.70096808,3.395709297,67.309,0,0,0,0,0,1.23,-2.6681,-2.149112938,-0.089838465,-0.7783,1,1.441548576,316.7039,47.8444854
AUT,2007,2.0520307,-2.5263,1.570534248,1.331273048,1.8197373,0.1418,1.061738948,0.919938948,3.659635804,65.0313,0,0,0,0,0,1.1,-2.5263,-1.195026952,0.954085985,0.1418,0,2.16855528,328.5088,47.8895
AUT,2008,1.9698052,-2.62,1.304558389,1.276178019,-0.0822255,-0.0937,-0.265975859,-0.172275859,1.449856105,68.6985,1,0,0,0,0,-0.79,-2.62,-1.343821981,-0.148795028,-0.0937,1,3.215950377,333.3064,48.3787194
AUT,2009,-2.7899303,-3.7367,-1.909341184,-0.915890005,-4.7597355,-1.1167,-3.213899572,-2.097199572,-3.837274823,79.854,1,0,0,0,0,-4.97,-3.7367,-4.652590005,-3.308768025,-1.1167,0,0.506308827,320.7588,48.8150874
AUT,2010,-1.7672229,-3.4322,-1.377372733,-0.519816071,1.0227074,0.3045,0.531968451,0.227468451,1.820441453,82.6967,0,0,0,0,0,-3.84,-3.4322,-3.952016071,0.700573934,0.3045,0,1.813534335,326.6515,48.3985185
AUT,2011,0.1923163,-2.6634,0.213351969,0.303317331,1.9595392,0.7688,1.590724702,0.821924702,2.880879832,82.4444,0,1,0,0,0,-3.82,-2.6634,-2.360082669,1.591933401,0.7688,0,3.286579096,336.1988,48.3433489
AUT,2012,-0.0630153,-2.1531,0.492890609,0.093595406,-0.2553316,0.5103,0.27953864,-0.23076136,0.678155806,81.9201,0,1,0,0,0,-3.19,-2.1531,-2.059504594,0.300578075,0.5103,0,2.485675712,338.4865,49.0239604
AUT,2013,-1.0073082,-1.3749,0.617324234,-0.471932623,-0.9442929,0.7782,0.124433625,-0.653766375,0.025492597,81.2662,0,0,0,0,0,-3,-1.3749,-1.846832623,0.212671971,0.7782,1,2.000156111,338.5728,49.697589
AUT,2014,-1.2787702,-1.999,-0.281731143,-0.63464929,-0.271462,-0.6241,-0.899055377,-0.274955377,0.659098965,84.0475,0,0,0,0,0,-2.46,-1.999,-2.63364929,-0.786816667,-0.6241,0,1.605811855,340.8117,49.701775
AUT,2015,-1.3927154,-0.2147,1.303832137,-0.781222454,-0.1139452,1.7843,1.585563279,-0.198736721,1.009378412,84.8942,0,0,0,0,0,-1.6,-0.2147,-0.995922454,1.637726836,1.7843,0,0.89656333,344.2692,50.1214965
AUT,2016,-0.6605815,-1.1574,0.553759466,-0.395230321,0.7321339,-0.9427,-0.75007267,0.19262733,1.969929424,82.8406,0,0,0,0,0,-1.77,-1.1574,-1.552630321,-0.556707866,-0.9427,0,0.8915918,351.1183,48.5367314
AUT,2017,0.3960066,-1.0422,1.056635544,0.199314724,1.0565881,0.1152,0.502876078,0.387676078,2.233427314,78.5006,0,0,0,0,0,-1.42,-1.0422,-0.842885276,0.709745044,0.1152,1,2.081269076,359.0485,48.4827657
AUT,2018,1.7130163,-0.8081,1.910017959,0.989269614,1.3170097,0.2341,0.853382414,0.619282414,2.470833831,74.054,0,0,0,0,0,-0.46,-0.8081,0.181169614,1.02405489,0.2341,0,1.99837982,368.0305,48.9087687
AUT,2019,2.0596406,-0.5658,2.202952232,1.22867102,0.3466243,0.2423,0.292934274,0.050634274,1.480198736,70.5777,0,0,0,0,0,-0.1,-0.5658,0.66287102,0.481701406,0.2423,1,1.530895646,373.5186,49.195842
AUT,2020,-5.7461551,-4.7641,-6.896070311,-3.49265362,-7.8057957,-4.1983,-9.099022544,-4.900722544,-6.972017945,83.3065,0,0,1,1,0,-5.17,-4.7641,-8.25675362,-8.91962464,-4.1983,0,1.381910583,348.3639,48.9534157
AUT,2021,-2.6746953,-4.3904,-5.185876533,-1.992209044,3.0714598,0.3737,1.710193778,1.336493778,4.38633865,82.8231,0,0,1,0,1,-1.53,-4.3904,-6.382609044,1.874144575,0.3737,0,2.766666699,363.9844,50.0247705
BEL,1995,-0.6490694,-4.1092,3.432576072,0.815439735,NA,NA,NA,NA,2.356767158,131.2865,0,0,0,0,0,-0.45,-4.1092,-3.293760265,NA,NA,1,1.467967017,286.2384,48.1365068
BEL,1996,-1.2871031,-3.211,3.421932564,0.291725004,-0.6380337,0.8982,-0.010643508,-0.908843508,1.312795932,129.0046,0,0,0,0,0,-0.23,-3.211,-2.919274996,0.37448527,0.8982,0,2.077021087,290.0209,49.0496161
BEL,1997,0.1794805,-2.2616,4.203708018,0.657188451,1.4665836,0.9494,0.781775454,-0.167624546,3.723468104,124.2707,0,0,0,0,0,0.42,-2.2616,-1.604411549,1.314863446,0.9494,0,1.628160498,301.0233,49.4504053
BEL,1998,-0.1429433,-0.937,4.843497148,0.16135047,-0.3224238,1.3246,0.63978913,-0.68481087,1.942812847,119.1859,0,0,0,0,0,0.93,-0.937,-0.77564953,0.828762019,1.3246,0,0.949250359,306.9288,49.9344435
BEL,1999,0.9583434,-1.2377,4.840148444,0.738630474,1.1012867,-0.3007,-0.003348704,0.297351296,3.481432179,115.3621,0,0,0,0,0,1.67,-1.2377,-0.499069526,0.276580004,-0.3007,1,1.120848161,317.8025,49.8483745
BEL,2000,2.1098606,-1.3769,5.26955253,1.313920509,1.1515172,-0.1392,0.429404086,0.568604086,3.649275898,109.5887,0,0,0,0,0,1.8,-1.3769,-0.062979491,0.436090035,-0.1392,0,2.544517847,329.6142,49.3190091
BEL,2001,0.7264491,-0.2139,5.436602442,0.399944234,-1.3834115,1.163,0.167049913,-0.995950087,1.093617038,108.2171,0,0,0,0,0,-0.78,-0.2139,0.186044234,0.249023725,1.163,0,2.469258148,333.2387,49.6122154
BEL,2002,0.1440456,-0.1323,4.679274741,0.097020399,-0.5824035,0.0816,-0.757327701,-0.838927701,1.692480981,105.4363,0,0,0,0,0,-2.05,-0.1323,-0.035279601,-0.221323835,0.0816,0,1.645214433,338.9267,49.8598566
BEL,2003,-0.926528,-1.2943,2.890172407,-0.222275283,-1.0705736,-1.162,-1.789102334,-0.627102334,1.0326325,101.6595,0,0,0,0,0,-1.87,-1.2943,-1.516575283,-1.481295681,-1.162,1,1.588963983,342.4447,49.1832154
BEL,2004,0.4211083,-0.4977,3.882025036,0.297097939,1.3476363,0.7966,0.991852629,0.195252629,3.508915485,97.1697,0,0,0,0,0,-0.49,-0.4977,-0.200602061,1.315973222,0.7966,0,2.097283044,354.6741,49.0801992
BEL,2005,0.6205439,-3.0966,1.45271059,0.762752994,0.1994356,-2.5989,-2.429314446,0.169585554,2.295194782,95.1418,0,0,0,0,0,0.67,-3.0966,-2.333847006,-2.133244945,-2.5989,0,2.781432726,362.9087,49.1469744
BEL,2006,1.1831307,-0.488,3.874399298,0.699788605,0.5625868,2.6086,2.421688708,-0.186911292,2.520321337,91.4942,0,0,0,0,0,1.23,-0.488,0.211788605,2.545635611,2.6086,0,1.791207601,372.1714,49.0289603
BEL,2007,2.8221309,-1.6692,3.750254487,1.730036976,1.6390002,-1.1812,-0.124144811,1.057055189,3.610896453,87.3246,0,0,0,0,0,1.1,-1.6692,0.060836976,-0.150951629,-1.1812,1,1.82305634,385.8557,48.6293682
BEL,2008,1.4370816,-1.9792,2.701148658,0.970849334,-1.3850493,-0.31,-1.049105829,-0.739105829,0.445932975,93.1598,1,0,0,0,0,-0.79,-1.9792,-1.008350666,-1.069187642,-0.31,0,4.489444166,387.5802,49.6799795
BEL,2009,-1.8777318,-4.2762,-1.381624964,-0.585855841,-3.3148134,-2.297,-4.082773622,-1.785773622,-2.041439362,100.2167,1,0,0,0,0,-4.97,-4.2762,-4.862055841,-3.853705176,-2.297,0,-0.053145645,379.7482,49.2497535
BEL,2010,-0.4728681,-3.7969,-0.488762264,0.014782538,1.4048637,0.4793,0.8928627,0.4135627,2.824038699,100.2732,0,0,0,0,0,-3.84,-3.7969,-3.782117462,1.079938379,0.4793,1,2.189299219,390.6253,49.7905905
BEL,2011,-0.3144725,-4.1367,-0.751171211,0.051431754,0.1583956,-0.3398,-0.262408947,0.077391053,1.680317164,103.4947,0,1,0,0,0,-3.82,-4.1367,-4.085268246,-0.303150784,-0.3398,0,3.532082164,397.2445,50.9743654
BEL,2012,-0.6968491,-3.8898,-0.796100739,-0.24840023,-0.3823766,0.2469,-0.044929528,-0.291829528,0.736498463,104.8107,0,1,0,0,0,-3.19,-3.8898,-4.13820023,-0.052931983,0.2469,0,2.839663432,400.181,52.1591653
BEL,2013,-1.1360424,-2.4307,0.139780208,-0.592797043,-0.4391933,1.4591,0.935880947,-0.523219053,0.458190893,105.4857,0,0,0,0,0,-3,-2.4307,-3.023497043,1.114703187,1.4591,0,1.113095864,402.0188,52.9868662
BEL,2014,-0.603686,-2.6844,0.145018194,-0.312959101,0.5323564,-0.2537,0.005237987,0.258937987,1.566203887,107.0411,0,0,0,0,0,-2.46,-2.6844,-2.997359101,0.026137942,-0.2537,1,0.340002888,408.3648,52.5441851
BEL,2015,0.1907043,-2.531,0.473133254,0.112725967,0.7943903,0.1534,0.32811506,0.17471506,2.020900559,105.2304,0,0,0,0,0,-1.6,-2.531,-2.418274033,0.579085069,0.1534,0,0.561429129,416.7014,51.3060191
BEL,2016,0.0943587,-2.4211,0.321527086,0.010322877,-0.0963456,0.1099,-0.151606167,-0.261506167,1.258731046,105.0052,0,0,0,0,0,-1.77,-2.4211,-2.410777123,0.00749691,0.1099,0,1.9738526,421.9797,50.7545131
BEL,2017,0.4239169,-0.9445,1.746049626,0.231766463,0.3295582,1.4766,1.42452254,-0.05207746,1.606604986,102.0203,0,0,0,0,0,-1.42,-0.9445,-0.712733537,1.698043586,1.4766,0,2.125970869,428.814,51.346399
BEL,2018,0.8630693,-1.4006,1.333305927,0.476362401,0.4391524,-0.4561,-0.4127437,0.0433563,1.827105981,99.8456,0,0,0,0,0,-0.46,-1.4006,-0.924237599,-0.211504062,-0.4561,0,2.053165076,436.7209,51.3906467
BEL,2019,1.4621634,-2.8515,0.016176885,0.727208734,0.5990941,-1.4509,-1.317129041,0.133770959,2.089547741,97.7027,0,0,0,0,0,-0.1,-2.8515,-2.124291266,-1.200053667,-1.4509,1,1.436819577,445.9424,49.9358793
BEL,2020,-5.5018371,-5.6634,-7.282707501,-3.6201244,-6.9640005,-2.8119,-7.298884387,-4.486984387,-5.848470815,112.8197,0,0,1,1,0,-5.17,-5.6634,-9.2835244,-7.159233134,-2.8119,0,0.740791778,420.6096,50.1707239
BEL,2021,-1.0140867,-4.8902,-4.331054177,-1.304412248,4.4877504,0.7732,2.951653324,2.178453324,6.057494478,108.1839,0,0,1,0,1,-1.53,-4.8902,-6.194612248,3.088912152,0.7732,0,2.440248532,446.8755,49.2914894
CYP,1995,NA,NA,NA,NA,NA,NA,NA,NA,9.461891306,49.0433,0,0,0,0,0,-0.45,NA,NA,NA,NA,0,2.615817922,11.41133,30.207168
CYP,1996,NA,NA,NA,NA,NA,NA,NA,NA,1.24085312,50.2864,0,0,0,0,0,-0.23,NA,NA,NA,NA,1,2.978924819,11.55381,29.9479917
CYP,1997,-3.6245327,-2.967,-1.683926686,-0.295107139,NA,NA,NA,NA,2.606591757,54.1211,0,0,0,0,0,0.42,-2.967,-3.262107139,NA,NA,0,3.605344439,11.85893,29.4036859
CYP,1998,-1.3962945,-3.1098,-0.648333307,0.402501657,2.2282382,-0.1428,1.035593379,1.178393379,5.931400326,55.6702,0,0,0,0,0,0.93,-3.1098,-2.707298343,0.554808796,-0.1428,1,2.227707426,12.58361,30.38374
CYP,1999,-0.5428035,-3.7309,-0.847881463,0.797436993,0.853491,-0.6211,-0.199548156,0.421551844,4.877044823,55.7865,0,0,0,0,0,1.67,-3.7309,-2.933463007,-0.226164663,-0.6211,0,1.629999966,13.21253,30.0876735
CYP,2000,1.446674,-2.916,0.775122744,1.237141015,1.9894775,0.8149,1.623004207,0.808104207,5.794170659,55.7358,0,0,0,0,0,1.8,-2.916,-1.678858985,1.254604022,0.8149,0,4.141657631,14.0007,32.2473473
CYP,2001,1.689202,-2.9158,0.900384494,1.268968212,0.242528,0.0002,0.125261749,0.125061749,3.876472541,57.3221,0,0,0,0,0,-0.78,-2.9158,-1.646831788,0.032027197,0.0002,0,1.973041942,14.55409,33.2235837
CYP,2002,1.5070187,-4.8153,-0.889293233,1.576286053,-0.1821833,-1.8995,-1.789677727,0.109822273,3.655311729,60.5193,0,0,0,0,0,-2.05,-4.8153,-3.239013947,-1.592182159,-1.8995,0,2.801155027,15.09593,32.8954015
CYP,2003,0.5845272,-6.1964,-2.267945989,1.274283198,-0.9224915,-1.3811,-1.378652755,0.002447245,2.589471761,63.8374,0,0,0,0,0,-1.87,-6.1964,-4.922116802,-1.683102856,-1.3811,1,4.139065343,15.49194,34.6173578
CYP,2004,1.9797528,-4.6798,-0.624785331,1.482008244,1.3952256,1.5166,1.643160658,0.126560658,4.904113877,64.7663,0,0,0,0,0,-0.49,-4.6798,-3.197791756,1.724325046,1.5166,0,2.286217058,16.27062,34.8588815
CYP,2005,3.3807362,-3.8702,0.9111986,1.924414162,1.4009834,0.8096,1.535983931,0.726383931,4.738899635,63.4368,0,0,0,0,0,0.67,-3.8702,-1.945785838,1.252005919,0.8096,0,2.560161415,17.06023,37.0988058
CYP,2006,4.2390411,-3.1627,1.826818159,2.204591849,0.8583049,0.7075,0.915619559,0.208119559,4.606100143,59.2606,0,0,0,0,0,1.23,-3.1627,-0.958108151,0.987677687,0.7075,0,2.304687313,17.86442,37.6712029
CYP,2007,5.5132042,0.4392,5.963168753,2.727574661,1.2741631,3.6019,4.136350594,0.534450594,4.972369435,54.0317,0,0,0,0,0,1.1,0.4392,3.166774661,4.124882812,3.6019,0,2.372651809,18.77516,40.819275
CYP,2008,5.3466981,-1.8289,3.593506137,2.719968259,-0.1665061,-2.2681,-2.369662616,-0.101562616,3.58191629,45.5486,1,0,0,0,0,-0.79,-1.8289,0.891068259,-2.275706402,-2.2681,1,4.669008412,19.45986,39.2680953
CYP,2009,0.6686215,-5.7703,-3.076387001,0.413152429,-4.6780766,-3.9414,-6.669893138,-2.728493138,-2.035860288,54.2904,1,0,0,0,0,-4.97,-5.7703,-5.357147571,-6.24821583,-3.9414,0,0.326276619,19.06769,36.6667755
CYP,2010,0.5041423,-4.9506,-2.747712651,0.240530703,-0.1644792,0.8197,0.32867435,-0.49102565,1.994690162,56.4334,0,0,0,0,0,-3.84,-4.9506,-4.710069297,0.647078274,0.8197,0,2.43004087,19.45185,37.1092794
CYP,2011,-0.5764542,-5.3758,-3.554417925,-0.336621016,-1.0805965,-0.4252,-0.806705274,-0.381505274,0.400597943,65.9389,0,1,0,0,0,-3.82,-5.3758,-5.712421016,-1.002351718,-0.4252,0,3.289449392,19.52993,36.5257236
CYP,2012,-4.0222261,-3.7354,-2.397310126,-1.966737016,-3.4457719,1.6404,1.157107798,-0.483292202,-3.507616004,80.3389,0,1,0,0,0,-3.19,-3.7354,-5.702137016,0.010284,1.6404,0,2.389054128,18.85677,36.4445254
CYP,2013,-9.0142464,-1.0567,-2.203249367,-4.146520968,-4.9920203,2.6787,0.19406076,-2.48463924,-6.77766555,103.954,0,0,0,0,0,-3,-1.0567,-5.203220968,0.498916048,2.6787,1,-0.399357701,17.62107,37.3554388
CYP,2014,-9.2569817,-4.1617,-5.048409442,-3.909250506,-0.2427353,-3.105,-2.845160075,0.259839925,-1.846225671,109.0856,0,0,0,0,0,-2.46,-4.1617,-8.070950506,-2.867729538,-3.105,0,-1.354988815,17.29873,40.5767933
CYP,2015,-5.7470589,1.9823,2.081221939,-2.843985964,3.5099228,6.144,7.129631381,0.985631381,3.327113333,107.158,0,0,0,0,0,-1.6,1.9823,-0.861685964,7.209264542,6.144,0,-2.096997721,17.88396,39.6617975
CYP,2016,-1.4619544,0.9936,2.822871783,-0.74205697,4.2851045,-0.9887,0.741649844,1.730349844,6.254799267,103.0638,0,0,0,0,0,-1.77,0.9936,0.25154303,1.113228994,-0.9887,0,-1.4291667,19.03829,37.7091858
CYP,2017,1.2611499,1.2636,4.442876725,0.668413233,2.7231043,0.27,1.620004942,1.350004942,5.687663199,92.9309,0,0,0,0,0,-1.42,1.2636,1.932013233,1.680470203,0.27,0,0.53176653,20.15251,38.4302301
CYP,2018,3.6661061,-5.4794,-1.343781179,1.659284652,2.4049562,-6.743,-5.786657904,0.956342096,5.536695865,98.3514,0,0,0,0,0,-0.46,-5.4794,-3.820115348,-5.752128581,-6.743,1,1.435491195,21.29976,39.1031176
CYP,2019,5.6180102,-1.5546,3.78999107,2.93834472,1.9519041,3.9248,5.133772249,1.208972249,5.148372441,91.0824,0,0,0,0,0,-0.1,-1.5546,1.38374472,5.203860068,3.9248,0,0.25037103,22.42507,39.6706797
CYP,2020,-2.3333654,-4.5808,-3.602335857,-1.123624195,-7.9513756,-3.0262,-7.392326928,-4.366126928,-5.112791516,114.9606,0,0,1,1,0,-5.17,-4.5808,-5.704424195,-7.088168915,-3.0262,0,-0.638422864,21.30734,39.3145875
CYP,2021,0.6301782,-1.9765,0.195603093,0.236214357,2.9635436,2.6043,3.797938951,1.193638951,5.366115074,103.5598,0,0,1,0,1,-1.53,-1.9765,-1.740285643,3.964138551,2.6043,1,2.25,22.48195,42.4364352
CZE,1995,NA,NA,NA,NA,NA,NA,NA,NA,5.915388374,13.5716,0,0,0,0,0,-0.45,NA,NA,NA,NA,0,8.990523533,2850.085,40.8392877
CZE,1996,NA,NA,NA,NA,NA,NA,NA,NA,4.176954525,11.5772,0,0,0,0,0,-0.23,NA,NA,NA,NA,1,8.758774857,2971.653,38.6918718
CZE,1997,-1.1649052,-2.7148,-0.03905696,0.622655088,NA,NA,NA,NA,-0.519679039,12.1937,0,0,0,0,0,0.42,-2.7148,-2.092144912,NA,NA,0,8.596156536,2956.25,38.4236316
CZE,1998,-2.6100489,-3.1421,-0.061426199,0.16665223,-1.4451437,-0.4273,-0.022369239,0.404930761,-0.35720381,13.9559,0,0,0,0,0,0.93,-3.1421,-2.97544777,-0.883302859,-0.4273,1,10.69836568,2945.709,37.7088913
CZE,1999,-2.205811,-2.2569,-0.044360485,-0.050912711,0.4042379,0.8852,0.017065715,-0.868134285,1.374657089,15.1836,0,0,0,0,0,1.67,-2.2569,-2.307812711,0.667635059,0.8852,0,2.135448431,2986.482,38.0411659
CZE,2000,-0.3051164,-3.4551,-0.060555716,0.716354934,1.9006946,-1.1982,-0.016195231,1.182004769,3.923060383,16.9895,0,0,0,0,0,1.8,-3.4551,-2.738745066,-0.430932355,-1.1982,0,3.775388245,3105.972,37.2713448
CZE,2001,0.6801707,-6.0282,-0.115183915,1.355272816,0.9852871,-2.5731,-0.054628199,2.518471801,2.99759634,22.7059,0,0,0,0,0,-0.78,-6.0282,-4.672927184,-1.934182118,-2.5731,0,4.662675623,3200.486,37.5503174
CZE,2002,-0.3137993,-6.2274,-0.140810288,0.986185904,-0.99397,-0.1992,-0.025626374,0.173573626,1.557660561,25.8319,0,0,0,0,0,-2.05,-6.2274,-5.241214096,-0.568286912,-0.1992,1,1.902980872,3250.729,38.3068337
CZE,2003,0.049985,-6.8778,-0.153264718,1.124404486,0.3637843,-0.6504,-0.01245443,0.63794557,3.520968413,28.1584,0,0,0,0,0,-1.87,-6.8778,-5.753395514,-0.512181419,-0.6504,0,0.11873922,3367.225,42.2612816
CZE,2004,0.7478082,-2.6649,-0.035670906,0.582108443,0.6978232,4.2129,0.117593812,-4.095306188,4.70196549,28.3675,0,0,0,0,0,-0.49,-2.6649,-2.082791557,3.670603958,4.2129,0,2.760107817,3529.332,39.9545078
CZE,2005,2.5734531,-4.0431,-0.058713738,1.3320083,1.8256449,-1.3782,-0.023042832,1.355157168,6.392849945,27.7022,0,0,0,0,0,0.67,-4.0431,-2.7110917,-0.628300143,-1.3782,0,1.857097964,3762.325,39.343213
CZE,2006,4.9938329,-4.1227,-0.036540262,2.138336738,2.4203798,-0.0796,0.022173476,0.101773476,6.547807351,27.5599,0,0,0,0,0,1.23,-4.1227,-1.984363262,0.726728437,-0.0796,1,2.533992547,4016.919,39.3103591
CZE,2007,5.8251012,-2.9458,0.014555622,2.324725542,0.8312683,1.1769,0.051095884,-1.125804116,5.420726381,27.3254,0,0,0,0,0,1.1,-2.9458,-0.621074458,1.363288805,1.1769,0,2.853124394,4240.675,39.7940113
CZE,2008,4.4364914,-3.7166,-0.037875697,1.812106705,-1.3886098,-0.7708,-0.052431319,0.718368681,2.650961402,28.1181,1,0,0,0,0,-0.79,-3.7166,-1.904493295,-1.283418837,-0.7708,0,6.358663812,4354.597,38.9043895
CZE,2009,-1.8613036,-4.6761,-0.148136925,-0.381939982,-6.297795,-0.9595,-0.110261227,0.849238773,-4.769274302,33.356,1,0,0,0,0,-4.97,-4.6761,-5.058039982,-3.153546687,-0.9595,0,1.019377344,4151.789,38.9460641
CZE,2010,-0.9606732,-3.7725,-0.104759889,-0.088208585,0.9006304,0.9036,0.043377036,-0.860222964,2.405730994,37.0685,0,0,0,0,0,-3.84,-3.7725,-3.860708585,1.197331396,0.9036,1,1.47272718,4252.881,39.4779945
CZE,2011,-0.4173863,-2.5355,-0.053033605,0.011342671,0.5432869,1.237,0.051726284,-1.185273716,1.745044764,39.7223,0,1,0,0,0,-3.82,-2.5355,-2.524157329,1.336551256,1.237,0,1.917219161,4327.747,40.4873025
CZE,2012,-1.6749591,-3.2355,-0.092437046,-0.413503714,-1.2575728,-0.7,-0.039403441,0.660596559,-0.788101678,44.1513,0,1,0,0,0,-3.19,-3.2355,-3.649003714,-1.124846384,-0.7,0,3.287623143,4293.774,40.7779869
CZE,2013,-2.642831,-0.24,0.001596078,-0.966562973,-0.9678719,2.9955,0.094033124,-2.901466876,-0.045914213,44.4202,0,0,0,0,0,-3,-0.24,-1.206562973,2.442440741,2.9955,1,1.438297867,4291.803,41.3662849
CZE,2014,-2.4320189,-1.1148,-0.027497801,-0.890318837,0.2108121,-0.8748,-0.029093878,0.845706122,2.236896767,41.8543,0,0,0,0,0,-2.46,-1.1148,-2.005118837,-0.798555864,-0.8748,0,0.343988585,4388.888,40.5465688
CZE,2015,-0.0416481,-0.6274,0.015228735,-0.016149539,2.3903708,0.4874,0.042726535,-0.444673465,5.248220532,39.6951,0,0,0,0,0,-1.6,-0.6274,-0.643549539,1.361569298,0.4874,0,0.309364512,4625.378,41.2903118
CZE,2016,-0.1910771,0.7873,0.060668582,-0.068774855,-0.149429,1.4147,0.045439847,-1.369260153,2.505629787,36.5809,0,0,0,0,0,-1.77,0.7873,0.718525145,1.362074684,1.4147,0,0.6835042,4742.737,40.4627973
CZE,2017,1.9380939,0.7359,0.088935844,0.832305804,2.129171,-0.0514,0.028267262,0.079667262,5.039577262,34.2353,0,0,0,0,0,-1.42,0.7359,1.568205804,0.849680659,-0.0514,1,2.450533997,4987.876,40.4814916
CZE,2018,2.3888737,-0.0509,0.068482145,1.011490374,0.4507798,-0.7868,-0.020453699,0.766346301,3.14856447,32.0649,0,0,0,0,0,-0.46,-0.0509,0.960590374,-0.60761543,-0.7868,0,2.149494977,5147.421,41.4955455
CZE,2019,2.9091792,-0.8606,0.043251515,1.184830155,0.5203055,-0.8097,-0.02523063,0.78446937,2.984495797,30.0545,0,0,0,0,0,-0.1,-0.8606,0.324230155,-0.636360219,-0.8097,0,2.84787597,5303.361,41.3506235
CZE,2020,-4.3399735,-4.0671,-0.206629572,-2.236653787,-7.2491527,-3.2065,-0.249881087,2.956618913,-5.972679742,37.7436,0,0,1,1,0,-5.17,-4.0671,-6.303753787,-6.627983942,-3.2065,0,3.161295225,4995.882,41.5596271
CZE,2021,-2.43266,-4.911,-0.231625149,-1.881704738,1.9073135,-0.8439,-0.024995577,0.818904423,3.275468359,41.9334,0,0,1,0,1,-1.53,-4.911,-6.792704738,-0.488950951,-0.8439,1,3.839844959,5162.23,40.5175152
DEU,1995,-0.404219,-9.2285,-5.01312135,1.584367265,NA,NA,NA,NA,1.532332721,54.9024,0,0,0,0,0,-0.45,-9.2285,-7.644132735,NA,NA,0,1.706160514,2328.343,45.6848111
DEU,1996,-1.0550515,-3.0387,-0.081175921,0.146744578,-0.6508325,6.1898,4.931945429,-1.257854571,0.802579805,57.7939,0,0,0,0,0,-0.23,-3.0387,-2.891955422,4.752177313,6.1898,0,1.449726516,2347.105,45.8486609
DEU,1997,-0.6358136,-2.6217,0.372508221,0.222031385,0.4192379,0.417,0.453684142,0.036684142,1.776295291,58.8666,0,0,0,0,0,0.42,-2.6217,-2.399668615,0.492286807,0.417,0,1.939369396,2389.169,45.6262397
